Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,-1107295228,1487800173,--,--
No,Ch,Hit,Time_H,Time_L,Energy
7850,0,0x110121,1,850107264,11187
7851,0,0x110121,1,850762624,11698
7852,0,0x110121,1,851417984,11194
7853,0,0x110121,1,852073344,11195
7854,0,0x110121,1,852728704,11974
7855,0,0x110121,1,853384064,11190
7856,0,0x110121,1,854039424,11315
7857,0,0x110121,1,854694784,11197
7858,0,0x110121,1,855350144,11194
7859,0,0x110121,1,856005504,11193
7860,0,0x110121,1,856660864,11196
7861,0,0x110121,1,857316224,11844
7862,0,0x110121,1,857971584,11200
7863,0,0x110121,1,858626944,11188
7864,0,0x110121,1,859282304,11200
7865,0,0x110121,1,859937664,11190
7866,0,0x110121,1,860593024,11198
7867,0,0x110121,1,861248384,11189
7868,0,0x110121,1,861903744,11188
7869,0,0x110121,1,862559104,11198
7870,0,0x110121,1,863214464,11794
7871,0,0x110121,1,863869824,11188
7872,0,0x110121,1,864525184,11189
7873,0,0x110121,1,865180544,11192
7874,0,0x110121,1,865835904,11196
7875,0,0x110121,1,866491264,11180
7876,0,0x110121,1,867146624,11188
7877,0,0x110121,1,867801984,8310
7878,0,0x110121,1,868457344,11192
7879,0,0x110121,1,869112704,11185
7880,0,0x110121,1,869768064,11193
7881,0,0x110121,1,870423424,11184
7882,0,0x110121,1,871078784,10072
7883,0,0x110121,1,871734144,11190
7884,0,0x110121,1,872389504,11185
7885,0,0x110121,1,873044864,11355
7886,0,0x110121,1,873700224,11190
7887,0,0x110121,1,874355584,11194
7888,0,0x110121,1,875010944,11193
7889,0,0x110121,1,875666304,11193
7890,0,0x110121,1,876321664,11922
7891,0,0x110121,1,876977024,11201
7892,0,0x110121,1,877632384,11186
7893,0,0x110121,1,878287744,11186
7894,0,0x110121,1,878943104,11199
7895,0,0x110121,1,879598464,11206
7896,0,0x110121,1,880253824,11194
7897,0,0x110121,1,880909184,8898
7898,0,0x110121,1,881564544,11193
7899,0,0x110121,1,882219904,11187
7900,0,0x110121,1,882875264,11190
7901,0,0x110121,1,883530624,11191
7902,0,0x110121,1,884185984,11182
7903,0,0x110121,1,884841344,11186
7904,0,0x110121,1,885496704,11184
7905,0,0x110121,1,886152064,8567
7906,0,0x110121,1,886807424,11264
7907,0,0x110121,1,887462784,11952
7908,0,0x110121,1,888118144,11185
7909,0,0x110121,1,888773504,11193
7910,0,0x110121,1,889428864,11187
7911,0,0x110121,1,890084224,11185
7912,0,0x110121,1,890739584,11184
7913,0,0x110121,1,891394944,11203
7914,0,0x110121,1,892050304,11184
7915,0,0x110121,1,892705664,11186
7916,0,0x110121,1,893361024,11198
7917,0,0x110121,1,894016384,11194
7918,0,0x110121,1,894671744,11191
7919,0,0x110121,1,895327104,11190
7920,0,0x110121,1,895982464,11193
7921,0,0x110121,1,896637824,11193
7922,0,0x110121,1,897293184,11185
7923,0,0x110121,1,897948544,10351
7924,0,0x110121,1,898603904,11688
7925,0,0x110121,1,899259264,11961
7926,0,0x110121,1,899914624,11191
7927,0,0x110121,1,900569984,11190
7928,0,0x110121,1,901225344,11188
7929,0,0x110121,1,901880704,11190
7930,0,0x110121,1,902536064,11640
7931,0,0x110121,1,903191424,11200
7932,0,0x110121,1,903846784,9928
7933,0,0x110121,1,904502144,11193
7934,0,0x110121,1,905157504,11190
7935,0,0x110121,1,905812864,11189
7936,0,0x110121,1,906468224,11198
7937,0,0x110121,1,907123584,11690
7938,0,0x110121,1,907778944,11176
7939,0,0x110121,1,908434304,11193
7940,0,0x110121,1,909089664,11190
7941,0,0x110121,1,909745024,11190
7942,0,0x110121,1,910400384,11184
7943,0,0x110121,1,911055744,11195
7944,0,0x110121,1,911711104,11192
7945,0,0x110121,1,912366464,11193
7946,0,0x110121,1,913021824,10296
7947,0,0x110121,1,913677184,11713
7948,0,0x110121,1,914332544,11200
7949,0,0x110121,1,914987904,11192
7950,0,0x110121,1,915643264,11203
7951,0,0x110121,1,916298624,11194
7952,0,0x110121,1,916953984,11191
7953,0,0x110121,1,917609344,11205
7954,0,0x110121,1,918264704,11194
7955,0,0x110121,1,918920064,11174
7956,0,0x110121,1,919575424,11188
7957,0,0x110121,1,920230784,11202
7958,0,0x110121,1,920886144,11193
7959,0,0x110121,1,921541504,11184
7960,0,0x110121,1,922196864,11204
7961,0,0x110121,1,922852224,11188
7962,0,0x110121,1,923507584,11191
7963,0,0x110121,1,924162944,11196
7964,0,0x110121,1,924818304,11192
7965,0,0x110121,1,925473664,11194
7966,0,0x110121,1,926129024,11190
7967,0,0x110121,1,926784384,8725
7968,0,0x110121,1,927439744,10988
7969,0,0x110121,1,928095104,11782
7970,0,0x110121,1,928750464,11179
7971,0,0x110121,1,929405824,11198
7972,0,0x110121,1,930061184,11142
7973,0,0x110121,1,930716544,11195
7974,0,0x110121,1,931371904,11188
7975,0,0x110121,1,932027264,11195
7976,0,0x110121,1,932682624,11192
7977,0,0x110121,1,933337984,11197
7978,0,0x110121,1,933993344,11189
7979,0,0x110121,1,934648704,11795
7980,0,0x110121,1,935304064,11187
7981,0,0x110121,1,935959424,11183
7982,0,0x110121,1,936614784,11201
7983,0,0x110121,1,937270144,11189
7984,0,0x110121,1,937925504,11181
7985,0,0x110121,1,938580864,11186
7986,0,0x110121,1,939236224,8399
7987,0,0x110121,1,939891584,11192
7988,0,0x110121,1,940546944,11186
7989,0,0x110121,1,941202304,11180
7990,0,0x110121,1,941857664,11197
7991,0,0x110121,1,942513024,11194
7992,0,0x110121,1,943168384,9867
7993,0,0x110121,1,943823744,11196
7994,0,0x110121,1,944479104,11182
7995,0,0x110121,1,945134464,11198
7996,0,0x110121,1,945789824,11191
7997,0,0x110121,1,946445184,11501
7998,0,0x110121,1,947100544,11194
7999,0,0x110121,1,947755904,11195
8000,0,0x110121,1,948411264,11199
8001,0,0x110121,1,949066624,11191
8002,0,0x110121,1,949721984,11191
8003,0,0x110121,1,950377344,11190
8004,0,0x110121,1,951032704,8488
8005,0,0x110121,1,951688064,11202
8006,0,0x110121,1,952343424,11185
8007,0,0x110121,1,952998784,11191
8008,0,0x110121,1,953654144,11644
8009,0,0x110121,1,954309504,11191
8010,0,0x110121,1,954964864,11192
8011,0,0x110121,1,955620224,11198
8012,0,0x110121,1,956275584,11181
8013,0,0x110121,1,956930944,11185
8014,0,0x110121,1,957586304,11203
8015,0,0x110121,1,958241664,11196
8016,0,0x110121,1,958897024,11190
8017,0,0x110121,1,959552384,11193
8018,0,0x110121,1,960207744,11192
8019,0,0x110121,1,960863104,11192
8020,0,0x110121,1,961518464,10027
8021,0,0x110121,1,962173824,11186
8022,0,0x110121,1,962829184,11187
8023,0,0x110121,1,963484544,11194
8024,0,0x110121,1,964139904,11142
8025,0,0x110121,1,964795264,11193
8026,0,0x110121,1,965450624,11186
8027,0,0x110121,1,966105984,11186
8028,0,0x110121,1,966761344,11194
8029,0,0x110121,1,967416704,11959
8030,0,0x110121,1,968072064,11172
8031,0,0x110121,1,968727424,11186
8032,0,0x110121,1,969382784,11186
8033,0,0x110121,1,970038144,11190
8034,0,0x110121,1,970693504,11199
8035,0,0x110121,1,971348864,11186
8036,0,0x110121,1,972004224,11180
8037,0,0x110121,1,972659584,11190
8038,0,0x110121,1,973314944,11178
8039,0,0x110121,1,973970304,11195
8040,0,0x110121,1,974625664,10714
8041,0,0x110121,1,975281024,11193
8042,0,0x110121,1,975936384,11195
8043,0,0x110121,1,976591744,11190
8044,0,0x110121,1,977247104,11186
8045,0,0x110121,1,977902464,11607
8046,0,0x110121,1,978557824,11199
8047,0,0x110121,1,979213184,11193
8048,0,0x110121,1,979868544,11197
8049,0,0x110121,1,980523904,11192
8050,0,0x110121,1,981179264,11197
8051,0,0x110121,1,981834624,11190
8052,0,0x110121,1,982489984,11184
8053,0,0x110121,1,983145344,11187
8054,0,0x110121,1,983800704,11184
8055,0,0x110121,1,984456064,11189
8056,0,0x110121,1,985111424,10644
8057,0,0x110121,1,985766784,11194
8058,0,0x110121,1,986422144,11193
8059,0,0x110121,1,987077504,11181
8060,0,0x110121,1,987732864,11189
8061,0,0x110121,1,988388224,11735
8062,0,0x110121,1,989043584,11196
8063,0,0x110121,1,989698944,11188
8064,0,0x110121,1,990354304,11194
8065,0,0x110121,1,991009664,11195
8066,0,0x110121,1,991665024,11184
8067,0,0x110121,1,992320384,11195
8068,0,0x110121,1,992975744,11193
8069,0,0x110121,1,993631104,11198
8070,0,0x110121,1,994286464,11178
8071,0,0x110121,1,994941824,11189
8072,0,0x110121,1,995597184,10575
8073,0,0x110121,1,996252544,11199
8074,0,0x110121,1,996907904,11191
8075,0,0x110121,1,997563264,11189
8076,0,0x110121,1,998218624,11191
8077,0,0x110121,1,998873984,11711
8078,0,0x110121,1,999529344,11192
8079,0,0x110121,1,1000184704,11195
8080,0,0x110121,1,1000840064,11193
8081,0,0x110121,1,1001495424,11190
8082,0,0x110121,1,1002150784,11201
8083,0,0x110121,1,1002806144,11195
8084,0,0x110121,1,1003461504,11189
8085,0,0x110121,1,1004116864,11191
8086,0,0x110121,1,1004772224,11199
8087,0,0x110121,1,1005427584,11199
8088,0,0x110121,1,1006082944,10629
8089,0,0x110121,1,1006738304,11197
8090,0,0x110121,1,1007393664,11546
8091,0,0x110121,1,1008049024,11189
8092,0,0x110121,1,1008704384,8650
8093,0,0x110121,1,1009359744,11190
8094,0,0x110121,1,1010015104,11193
8095,0,0x110121,1,1010670464,11193
8096,0,0x110121,1,1011325824,11188
8097,0,0x110121,1,1011981184,11123
8098,0,0x110121,1,1012636544,11697
8099,0,0x110121,1,1013291904,11190
8100,0,0x110121,1,1013947264,9478
8101,0,0x110121,1,1014602624,11187
8102,0,0x110121,1,1015257984,11196
8103,0,0x110121,1,1015913344,11185
8104,0,0x110121,1,1016568704,11190
8105,0,0x110121,1,1017224064,11586
8106,0,0x110121,1,1017879424,11190
8107,0,0x110121,1,1018534784,11186
8108,0,0x110121,1,1019190144,11187
8109,0,0x110121,1,1019845504,11187
8110,0,0x110121,1,1020500864,11949
8111,0,0x110121,1,1021156224,11185
8112,0,0x110121,1,1021811584,11186
8113,0,0x110121,1,1022466944,11191
8114,0,0x110121,1,1023122304,11187
8115,0,0x110121,1,1023777664,11192
8116,0,0x110121,1,1024433024,11707
8117,0,0x110121,1,1025088384,11190
8118,0,0x110121,1,1025743744,11191
8119,0,0x110121,1,1026399104,11192
8120,0,0x110121,1,1027054464,11199
8121,0,0x110121,1,1027709824,11830
8122,0,0x110121,1,1028365184,11197
8123,0,0x110121,1,1029020544,11194
8124,0,0x110121,1,1029675904,11201
8125,0,0x110121,1,1030331264,11193
8126,0,0x110121,1,1030986624,11192
8127,0,0x110121,1,1031641984,11176
8128,0,0x110121,1,1032297344,11189
8129,0,0x110121,1,1032952704,11198
8130,0,0x110121,1,1033608064,11192
8131,0,0x110121,1,1034263424,11193
8132,0,0x110121,1,1034918784,10957
8133,0,0x110121,1,1035574144,11195
8134,0,0x110121,1,1036229504,11194
8135,0,0x110121,1,1036884864,11187
8136,0,0x110121,1,1037540224,11191
8137,0,0x110121,1,1038195584,11073
8138,0,0x110121,1,1038850944,11189
8139,0,0x110121,1,1039506304,11194
8140,0,0x110121,1,1040161664,11194
8141,0,0x110121,1,1040817024,11191
8142,0,0x110121,1,1041472384,11548
8143,0,0x110121,1,1042127744,11188
8144,0,0x110121,1,1042783104,11854
8145,0,0x110121,1,1043438464,11193
8146,0,0x110121,1,1044093824,11204
8147,0,0x110121,1,1044749184,11336
8148,0,0x110121,1,1045404544,9082
8149,0,0x110121,1,1046059904,11191
8150,0,0x110121,1,1046715264,11192
8151,0,0x110121,1,1047370624,11194
8152,0,0x110121,1,1048025984,11191
8153,0,0x110121,1,1048681344,11199
8154,0,0x110121,1,1049336704,11192
8155,0,0x110121,1,1049992064,11550
8156,0,0x110121,1,1050647424,11182
8157,0,0x110121,1,1051302784,11186
8158,0,0x110121,1,1051958144,11183
8159,0,0x110121,1,1052613504,11182
8160,0,0x110121,1,1053268864,11185
8161,0,0x110121,1,1053924224,11189
8162,0,0x110121,1,1054579584,9595
8163,0,0x110121,1,1055234944,11828
8164,0,0x110121,1,1055890304,11193
8165,0,0x110121,1,1056545664,11196
8166,0,0x110121,1,1057201024,11197
8167,0,0x110121,1,1057856384,11189
8168,0,0x110121,1,1058511744,11200
8169,0,0x110121,1,1059167104,11194
8170,0,0x110121,1,1059822464,11198
8171,0,0x110121,1,1060477824,11514
8172,0,0x110121,1,1061133184,11194
8173,0,0x110121,1,1061788544,11198
8174,0,0x110121,1,1062443904,11187
8175,0,0x110121,1,1063099264,11188
8176,0,0x110121,1,1063754624,11521
8177,0,0x110121,1,1064409984,11186
8178,0,0x110121,1,1065065344,11197
8179,0,0x110121,1,1065720704,11181
8180,0,0x110121,1,1066376064,11186
8181,0,0x110121,1,1067031424,11201
8182,0,0x110121,1,1067686784,11196
8183,0,0x110121,1,1068342144,11178
8184,0,0x110121,1,1068997504,11200
8185,0,0x110121,1,1069652864,11193
8186,0,0x110121,1,1070308224,11192
8187,0,0x110121,1,1070963584,11199
8188,0,0x110121,1,1071618944,11198
8189,0,0x110121,1,1072274304,11196
8190,0,0x110121,1,1072929664,11197
8191,0,0x110121,1,1073585024,11183
8192,0,0x110121,1,1074240384,11188
8193,0,0x110121,1,1074895744,11195
8194,0,0x110121,1,1075551104,11207
8195,0,0x110121,1,1076206464,11199
8196,0,0x110121,1,1076861824,11191
8197,0,0x110121,1,1077517184,11189
8198,0,0x110121,1,1078172544,11188
8199,0,0x110121,1,1078827904,11184
8200,0,0x110121,1,1079483264,11192
8201,0,0x110121,1,1080138624,11191
8202,0,0x110121,1,1080793984,11185
8203,0,0x110121,1,1081449344,11190
8204,0,0x110121,1,1082104704,10170
8205,0,0x110121,1,1082760064,11186
8206,0,0x110121,1,1083415424,10298
8207,0,0x110121,1,1084070784,11194
8208,0,0x110121,1,1084726144,11191
8209,0,0x110121,1,1085381504,11099
8210,0,0x110121,1,1086036864,11183
8211,0,0x110121,1,1086692224,11184
8212,0,0x110121,1,1087347584,11187
8213,0,0x110121,1,1088002944,11192
8214,0,0x110121,1,1088658304,11196
8215,0,0x110121,1,1089313664,11184
8216,0,0x110121,1,1089969024,11201
8217,0,0x110121,1,1090624384,11192
8218,0,0x110121,1,1091279744,9928
8219,0,0x110121,1,1091935104,11202
8220,0,0x110121,1,1092590464,11193
8221,0,0x110121,1,1093245824,11192
8222,0,0x110121,1,1093901184,11192
8223,0,0x110121,1,1094556544,11195
8224,0,0x110121,1,1095211904,11620
8225,0,0x110121,1,1095867264,11194
8226,0,0x110121,1,1096522624,11186
8227,0,0x110121,1,1097177984,11196
8228,0,0x110121,1,1097833344,11698
8229,0,0x110121,1,1098488704,11193
8230,0,0x110121,1,1099144064,11187
8231,0,0x110121,1,1099799424,11190
8232,0,0x110121,1,1100454784,11195
8233,0,0x110121,1,1101110144,11829
8234,0,0x110121,1,1101765504,11187
8235,0,0x110121,1,1102420864,11196
8236,0,0x110121,1,1103076224,10533
8237,0,0x110121,1,1103731584,11188
8238,0,0x110121,1,1104386944,11183
8239,0,0x110121,1,1105042304,11190
8240,0,0x110121,1,1105697664,11121
8241,0,0x110121,1,1106353024,11192
8242,0,0x110121,1,1107008384,11192
8243,0,0x110121,1,1107663744,11188
8244,0,0x110121,1,1108319104,11196
8245,0,0x110121,1,1108974464,11189
8246,0,0x110121,1,1109629824,11187
8247,0,0x110121,1,1110285184,11186
8248,0,0x110121,1,1110940544,11190
8249,0,0x110121,1,1111595904,9974
8250,0,0x110121,1,1112251264,11192
8251,0,0x110121,1,1112906624,11198
8252,0,0x110121,1,1113561984,11197
8253,0,0x110121,1,1114217344,11194
8254,0,0x110121,1,1114872704,11194
8255,0,0x110121,1,1115528064,11190
8256,0,0x110121,1,1116183424,11187
8257,0,0x110121,1,1116838784,11903
8258,0,0x110121,1,1117494144,11187
8259,0,0x110121,1,1118149504,11200
8260,0,0x110121,1,1118804864,11185
8261,0,0x110121,1,1119460224,11192
8262,0,0x110121,1,1120115584,11688
8263,0,0x110121,1,1120770944,11193
8264,0,0x110121,1,1121426304,11204
8265,0,0x110121,1,1122081664,11186
8266,0,0x110121,1,1122737024,8726
8267,0,0x110121,1,1123392384,11187
8268,0,0x110121,1,1124047744,11188
8269,0,0x110121,1,1124703104,11197
8270,0,0x110121,1,1125358464,11182
8271,0,0x110121,1,1126013824,11193
8272,0,0x110121,1,1126669184,11190
8273,0,0x110121,1,1127324544,9826
8274,0,0x110121,1,1127979904,11190
8275,0,0x110121,1,1128635264,11190
8276,0,0x110121,1,1129290624,11195
8277,0,0x110121,1,1129945984,9416
8278,0,0x110121,1,1130601344,11189
8279,0,0x110121,1,1131256704,11195
8280,0,0x110121,1,1131912064,11193
8281,0,0x110121,1,1132567424,11189
8282,0,0x110121,1,1133222784,10684
8283,0,0x110121,1,1133878144,11191
8284,0,0x110121,1,1134533504,11194
8285,0,0x110121,1,1135188864,11192
8286,0,0x110121,1,1135844224,11221
8287,0,0x110121,1,1136499584,11193
8288,0,0x110121,1,1137154944,11192
8289,0,0x110121,1,1137810304,11198
8290,0,0x110121,1,1138465664,11040
8291,0,0x110121,1,1139121024,11187
8292,0,0x110121,1,1139776384,11185
8293,0,0x110121,1,1140431744,11200
8294,0,0x110121,1,1141087104,10848
8295,0,0x110121,1,1141742464,11191
8296,0,0x110121,1,1142397824,11895
8297,0,0x110121,1,1143053184,11193
8298,0,0x110121,1,1143708544,11188
8299,0,0x110121,1,1144363904,11188
8300,0,0x110121,1,1145019264,11187
8301,0,0x110121,1,1145674624,11189
8302,0,0x110121,1,1146329984,11184
8303,0,0x110121,1,1146985344,11186
8304,0,0x110121,1,1147640704,11198
8305,0,0x110121,1,1148296064,11190
8306,0,0x110121,1,1148951424,11180
8307,0,0x110121,1,1149606784,11188
8308,0,0x110121,1,1150262144,11180
8309,0,0x110121,1,1150917504,11189
8310,0,0x110121,1,1151572864,11193
8311,0,0x110121,1,1152228224,11187
8312,0,0x110121,1,1152883584,9013
8313,0,0x110121,1,1153538944,11200
8314,0,0x110121,1,1154194304,11178
8315,0,0x110121,1,1154849664,11186
8316,0,0x110121,1,1155505024,10116
8317,0,0x110121,1,1156160384,11187
8318,0,0x110121,1,1156815744,11196
8319,0,0x110121,1,1157471104,11197
8320,0,0x110121,1,1158126464,9768
8321,0,0x110121,1,1158781824,11193
8322,0,0x110121,1,1159437184,11190
8323,0,0x110121,1,1160092544,11191
8324,0,0x110121,1,1160747904,11009
8325,0,0x110121,1,1161403264,11186
8326,0,0x110121,1,1162058624,11195
8327,0,0x110121,1,1162713984,11194
8328,0,0x110121,1,1163369344,11879
8329,0,0x110121,1,1164024704,11194
8330,0,0x110121,1,1164680064,11197
8331,0,0x110121,1,1165335424,11179
8332,0,0x110121,1,1165990784,11197
8333,0,0x110121,1,1166646144,11183
8334,0,0x110121,1,1167301504,11187
8335,0,0x110121,1,1167956864,11192
8336,0,0x110121,1,1168612224,11202
8337,0,0x110121,1,1169267584,11181
8338,0,0x110121,1,1169922944,11955
8339,0,0x110121,1,1170578304,11186
8340,0,0x110121,1,1171233664,11187
8341,0,0x110121,1,1171889024,11190
8342,0,0x110121,1,1172544384,11193
8343,0,0x110121,1,1173199744,11191
8344,0,0x110121,1,1173855104,11202
8345,0,0x110121,1,1174510464,11195
8346,0,0x110121,1,1175165824,10842
8347,0,0x110121,1,1175821184,11191
8348,0,0x110121,1,1176476544,11188
8349,0,0x110121,1,1177131904,11193
8350,0,0x110121,1,1177787264,10620
8351,0,0x110121,1,1178442624,11195
8352,0,0x110121,1,1179097984,11190
8353,0,0x110121,1,1179753344,11198
8354,0,0x110121,1,1180408704,11197
8355,0,0x110121,1,1181064064,11194
8356,0,0x110121,1,1181719424,11194
8357,0,0x110121,1,1182374784,11187
8358,0,0x110121,1,1183030144,11187
8359,0,0x110121,1,1183685504,11189
8360,0,0x110121,1,1184340864,11939
8361,0,0x110121,1,1184996224,11188
8362,0,0x110121,1,1185651584,11194
8363,0,0x110121,1,1186306944,11201
8364,0,0x110121,1,1186962304,11183
8365,0,0x110121,1,1187617664,10719
8366,0,0x110121,1,1188273024,11193
8367,0,0x110121,1,1188928384,11196
8368,0,0x110121,1,1189583744,11189
8369,0,0x110121,1,1190239104,11188
8370,0,0x110121,1,1190894464,11187
8371,0,0x110121,1,1191549824,8319
8372,0,0x110121,1,1192205184,11189
8373,0,0x110121,1,1192860544,11059
8374,0,0x110121,1,1193515904,11194
8375,0,0x110121,1,1194171264,11205
8376,0,0x110121,1,1194826624,11196
8377,0,0x110121,1,1195481984,11209
8378,0,0x110121,1,1196137344,11195
8379,0,0x110121,1,1196792704,11190
8380,0,0x110121,1,1197448064,11183
8381,0,0x110121,1,1198103424,11040
8382,0,0x110121,1,1198758784,11190
8383,0,0x110121,1,1199414144,11189
8384,0,0x110121,1,1200069504,11184
8385,0,0x110121,1,1200724864,10373
8386,0,0x110121,1,1201380224,11189
8387,0,0x110121,1,1202035584,11190
8388,0,0x110121,1,1202690944,11188
8389,0,0x110121,1,1203346304,11192
8390,0,0x110121,1,1204001664,11196
8391,0,0x110121,1,1204657024,11591
8392,0,0x110121,1,1205312384,11191
8393,0,0x110121,1,1205967744,11189
8394,0,0x110121,1,1206623104,11198
8395,0,0x110121,1,1207278464,11488
8396,0,0x110121,1,1207933824,11190
8397,0,0x110121,1,1208589184,11194
8398,0,0x110121,1,1209244544,11184
8399,0,0x110121,1,1209899904,11358
8400,0,0x110121,1,1210555264,11185
8401,0,0x110121,1,1211210624,11198
8402,0,0x110121,1,1211865984,11185
8403,0,0x110121,1,1212521344,11186
8404,0,0x110121,1,1213176704,11197
8405,0,0x110121,1,1213832064,11204
8406,0,0x110121,1,1214487424,11194
8407,0,0x110121,1,1215142784,9411
8408,0,0x110121,1,1215798144,11195
8409,0,0x110121,1,1216453504,11192
8410,0,0x110121,1,1217108864,11188
8411,0,0x110121,1,1217764224,9765
8412,0,0x110121,1,1218419584,11192
8413,0,0x110121,1,1219074944,11182
8414,0,0x110121,1,1219730304,11186
8415,0,0x110121,1,1220385664,10066
8416,0,0x110121,1,1221041024,11182
8417,0,0x110121,1,1221696384,11181
8418,0,0x110121,1,1222351744,11176
8419,0,0x110121,1,1223007104,11191
8420,0,0x110121,1,1223662464,11191
8421,0,0x110121,1,1224317824,11193
8422,0,0x110121,1,1224973184,11189
8423,0,0x110121,1,1225628544,8317
8424,0,0x110121,1,1226283904,11193
8425,0,0x110121,1,1226939264,11178
8426,0,0x110121,1,1227594624,11189
8427,0,0x110121,1,1228249984,11191
8428,0,0x110121,1,1228905344,11192
8429,0,0x110121,1,1229560704,11185
8430,0,0x110121,1,1230216064,11190
8431,0,0x110121,1,1230871424,11188
8432,0,0x110121,1,1231526784,11185
8433,0,0x110121,1,1232182144,11191
8434,0,0x110121,1,1232837504,11186
8435,0,0x110121,1,1233492864,11188
8436,0,0x110121,1,1234148224,11198
8437,0,0x110121,1,1234803584,11196
8438,0,0x110121,1,1235458944,11197
8439,0,0x110121,1,1236114304,11197
8440,0,0x110121,1,1236769664,11178
8441,0,0x110121,1,1237425024,11198
8442,0,0x110121,1,1238080384,11193
8443,0,0x110121,1,1238735744,11191
8444,0,0x110121,1,1239391104,11511
8445,0,0x110121,1,1240046464,11192
8446,0,0x110121,1,1240701824,11200
8447,0,0x110121,1,1241357184,11194
8448,0,0x110121,1,1242012544,11604
8449,0,0x110121,1,1242667904,9287
8450,0,0x110121,1,1243323264,11195
8451,0,0x110121,1,1243978624,11192
8452,0,0x110121,1,1244633984,11193
8453,0,0x110121,1,1245289344,11414
8454,0,0x110121,1,1245944704,11190
8455,0,0x110121,1,1246600064,11189
8456,0,0x110121,1,1247255424,11211
8457,0,0x110121,1,1247910784,11511
8458,0,0x110121,1,1248566144,11187
8459,0,0x110121,1,1249221504,11194
8460,0,0x110121,1,1249876864,11182
8461,0,0x110121,1,1250532224,11390
8462,0,0x110121,1,1251187584,11189
8463,0,0x110121,1,1251842944,11190
8464,0,0x110121,1,1252498304,11733
8465,0,0x110121,1,1253153664,11188
8466,0,0x110121,1,1253809024,11188
8467,0,0x110121,1,1254464384,11189
8468,0,0x110121,1,1255119744,11185
8469,0,0x110121,1,1255775104,11188
8470,0,0x110121,1,1256430464,11197
8471,0,0x110121,1,1257085824,11197
8472,0,0x110121,1,1257741184,11189
8473,0,0x110121,1,1258396544,11190
8474,0,0x110121,1,1259051904,11193
8475,0,0x110121,1,1259707264,11188
8476,0,0x110121,1,1260362624,11183
8477,0,0x110121,1,1261017984,11182
8478,0,0x110121,1,1261673344,11191
8479,0,0x110121,1,1262328704,11207
8480,0,0x110121,1,1262984064,11187
8481,0,0x110121,1,1263639424,11192
8482,0,0x110121,1,1264294784,11195
8483,0,0x110121,1,1264950144,11203
8484,0,0x110121,1,1265605504,11197
8485,0,0x110121,1,1266260864,11201
8486,0,0x110121,1,1266916224,11196
8487,0,0x110121,1,1267571584,11190
8488,0,0x110121,1,1268226944,11190
8489,0,0x110121,1,1268882304,11186
8490,0,0x110121,1,1269537664,11179
8491,0,0x110121,1,1270193024,11207
8492,0,0x110121,1,1270848384,11196
8493,0,0x110121,1,1271503744,11191
8494,0,0x110121,1,1272159104,11191
8495,0,0x110121,1,1272814464,11186
8496,0,0x110121,1,1273469824,11193
8497,0,0x110121,1,1274125184,11950
8498,0,0x110121,1,1274780544,10119
8499,0,0x110121,1,1275435904,11193
8500,0,0x110121,1,1276091264,11192
8501,0,0x110121,1,1276746624,11187
8502,0,0x110121,1,1277401984,11953
8503,0,0x110121,1,1278057344,11184
8504,0,0x110121,1,1278712704,11187
8505,0,0x110121,1,1279368064,11188
8506,0,0x110121,1,1280023424,11922
8507,0,0x110121,1,1280678784,11188
8508,0,0x110121,1,1281334144,11196
8509,0,0x110121,1,1281989504,11190
8510,0,0x110121,1,1282644864,11195
8511,0,0x110121,1,1283300224,11176
8512,0,0x110121,1,1283955584,11186
8513,0,0x110121,1,1284610944,11190
8514,0,0x110121,1,1285266304,11193
8515,0,0x110121,1,1285921664,11174
8516,0,0x110121,1,1286577024,11180
8517,0,0x110121,1,1287232384,11187
8518,0,0x110121,1,1287887744,11183
8519,0,0x110121,1,1288543104,11193
8520,0,0x110121,1,1289198464,11190
8521,0,0x110121,1,1289853824,11195
8522,0,0x110121,1,1290509184,11191
8523,0,0x110121,1,1291164544,11192
8524,0,0x110121,1,1291819904,11184
8525,0,0x110121,1,1292475264,11189
8526,0,0x110121,1,1293130624,11187
8527,0,0x110121,1,1293785984,11192
8528,0,0x110121,1,1294441344,11194
8529,0,0x110121,1,1295096704,10167
8530,0,0x110121,1,1295752064,11194
8531,0,0x110121,1,1296407424,11201
8532,0,0x110121,1,1297062784,11195
8533,0,0x110121,1,1297718144,11212
8534,0,0x110121,1,1298373504,11190
8535,0,0x110121,1,1299028864,11198
8536,0,0x110121,1,1299684224,11189
8537,0,0x110121,1,1300339584,11191
8538,0,0x110121,1,1300994944,11194
8539,0,0x110121,1,1301650304,11185
8540,0,0x110121,1,1302305664,11188
8541,0,0x110121,1,1302961024,11197
8542,0,0x110121,1,1303616384,11196
8543,0,0x110121,1,1304271744,11193
8544,0,0x110121,1,1304927104,11194
8545,0,0x110121,1,1305582464,11190
8546,0,0x110121,1,1306237824,11187
8547,0,0x110121,1,1306893184,11195
8548,0,0x110121,1,1307548544,11196
8549,0,0x110121,1,1308203904,11187
8550,0,0x110121,1,1308859264,11191
8551,0,0x110121,1,1309514624,11192
8552,0,0x110121,1,1310169984,11950
8553,0,0x110121,1,1310825344,11186
8554,0,0x110121,1,1311480704,11201
8555,0,0x110121,1,1312136064,11191
8556,0,0x110121,1,1312791424,11188
