sample,adc0,adc1,adc2,adc3
 1805,54808,1313,1282,1203
 1806,54805,1311,1282,1202
 1807,54813,1311,1285,1201
 1808,54813,1310,1283,1203
 1809,54807,1313,1284,1200
 1810,54812,1312,1283,1203
 1811,54818,1312,1284,1201
 1812,54821,1310,1284,1202
 1813,54810,1312,1284,1201
 1814,54812,1312,1282,1201
 1815,54817,1311,1285,1202
 1816,54814,1313,1281,1203
 1817,54819,1312,1284,1203
 1818,54817,1311,1283,1202
 1819,54817,1311,1282,1204
 1820,54807,1311,1280,1202
 1821,54813,1314,1285,1203
 1822,54806,1314,1285,1201
 1823,54820,1310,1283,1202
 1824,54803,1313,1285,1202
 1825,54815,1311,1284,1203
 1826,54814,1312,1285,1200
 1827,54819,1309,1284,1203
 1828,54827,1314,1284,1201
 1829,54817,1310,1284,1203
 1830,54822,1313,1285,1202
 1831,54825,1309,1283,1201
 1832,54826,1313,1283,1203
 1833,54817,1311,1283,1203
 1834,54821,1313,1284,1203
 1835,54824,1311,1284,1201
 1836,54827,1313,1285,1203
 1837,54832,1312,1284,1202
 1838,54831,1314,1284,1201
 1839,54824,1312,1285,1201
 1840,54829,1312,1284,1202
 1841,54822,1310,1282,1203
 1842,54828,1312,1284,1201
 1843,54829,1311,1282,1201
 1844,54824,1311,1283,1203
 1845,54828,1309,1281,1202
 1846,54833,1311,1284,1202
 1847,54827,1313,1283,1201
 1848,54836,1311,1283,1202
 1849,54831,1312,1282,1203
 1850,54838,1309,1284,1203
 1851,54835,1312,1283,1204
 1852,54817,1310,1282,1202
 1853,54826,1312,1280,1203
 1854,54826,1311,1283,1202
 1855,54826,1312,1284,1201
 1856,54824,1309,1284,1201
 1857,54826,1313,1282,1203
 1858,54826,1309,1284,1202
 1859,54824,1313,1282,1202
 1860,54835,1311,1284,1202
 1861,54824,1313,1284,1204
 1862,54822,1313,1282,1202
 1863,54823,1312,1283,1201
 1864,54828,1311,1283,1204
 1865,54825,1311,1282,1203
 1866,54830,1310,1281,1203
 1867,54833,1313,1284,1202
 1868,54828,1311,1281,1202
 1869,54838,1313,1283,1202
 1870,54829,1310,1281,1204
 1871,54828,1312,1284,1202
 1872,54823,1312,1282,1204
 1873,54828,1311,1283,1201
 1874,54826,1311,1281,1204
 1875,54825,1312,1283,1202
 1876,54816,1310,1283,1204
 1877,54812,1311,1283,1203
 1878,54816,1309,1283,1202
 1879,54824,1312,1283,1201
 1880,54820,1309,1284,1203
 1881,54817,1311,1285,1200
 1882,54824,1321,1285,1203
 1883,54824,1308,1283,1203
 1884,54821,1310,1282,1201
 1885,54817,1312,1285,1202
 1886,54825,1308,1284,1202
 1887,54822,1313,1283,1203
 1888,54820,1311,1285,1202
 1889,54815,1310,1282,1201
 1890,54820,1310,1282,1205
 1891,54820,1312,1283,1201
 1892,54819,1310,1285,1202
 1893,54824,1310,1285,1201
 1894,54823,1312,1283,1202
 1895,54828,1310,1283,1203
 1896,54825,1312,1284,1202
 1897,54824,1310,1283,1202
 1898,54827,1314,1283,1203
 1899,54822,1310,1284,1202
 1900,54824,1313,1284,1202
 1901,54817,1310,1283,1202
 1902,54818,1312,1284,1202
 1903,54810,1311,1284,1204
 1904,54817,1312,1283,1201
 1905,54819,1312,1283,1202
 1906,54830,1311,1283,1200
 1907,54821,1311,1282,1204
 1908,54825,1311,1283,1203
 1909,54826,1310,1282,1203
 1910,54829,1311,1282,1203
 1911,54823,1312,1283,1202
 1912,54825,1311,1281,1200
 1913,54828,1313,1284,1201
 1914,54818,1310,1283,1204
 1915,54822,1312,1282,1201
 1916,54821,1311,1281,1202
 1917,54830,1312,1283,1203
 1918,54829,1311,1282,1202
 1919,54826,1312,1283,1202
 1920,54830,1310,1280,1204
 1921,54823,1312,1285,1200
 1922,54826,1311,1282,1202
 1923,54822,1311,1283,1201
 1924,54832,1311,1281,1202
 1925,54826,1312,1284,1201
 1926,54830,1313,1284,1203
 1927,54833,1310,1283,1204
 1928,54835,1312,1284,1203
 1929,54826,1311,1285,1201
 1930,54838,1312,1282,1202
 1931,54834,1310,1285,1203
 1932,54835,1312,1283,1203
 1933,54830,1310,1284,1202
 1934,54827,1314,1283,1203
 1935,54832,1311,1285,1202
 1936,54835,1311,1284,1204
 1937,54841,1310,1283,1202
 1938,54831,1312,1283,1203
 1939,54835,1311,1284,1204
 1940,54844,1311,1282,1203
 1941,54836,1309,1283,1202
 1942,54846,1310,1281,1200
 1943,54847,1313,1284,1203
 1944,54838,1310,1283,1200
 1945,54846,1314,1283,1203
 1946,54841,1310,1283,1201
 1947,54839,1313,1284,1202
 1948,54838,1310,1283,1201
 1949,54838,1313,1283,1203
 1950,54831,1310,1283,1203
 1951,54832,1313,1284,1202
 1952,54843,1311,1283,1203
 1953,54839,1311,1284,1202
 1954,54837,1311,1283,1203
 1955,54838,1312,1285,1202
 1956,54831,1310,1284,1202
 1957,54829,1312,1283,1201
 1958,54835,1311,1282,1201
 1959,54832,1309,1284,1200
 1960,54830,1314,1284,1203
 1961,54826,1310,1283,1205
 1962,54832,1312,1284,1203
 1963,54830,1309,1283,1202
 1964,54834,1314,1285,1203
 1965,54835,1310,1284,1205
 1966,54839,1311,1282,1201
 1967,54827,1312,1284,1202
 1968,54831,1310,1285,1200
 1969,54841,1313,1284,1202
 1970,54832,1312,1282,1201
 1971,54844,1312,1284,1203
 1972,54840,1311,1282,1203
 1973,54843,1313,1283,1201
 1974,54841,1310,1284,1203
 1975,54842,1312,1283,1202
 1976,54829,1312,1283,1203
 1977,54833,1312,1280,1203
 1978,54841,1310,1285,1203
 1979,54835,1312,1283,1201
 1980,54838,1311,1285,1201
 1981,54836,1313,1283,1202
 1982,54834,1310,1283,1202
 1983,54835,1311,1283,1200
 1984,54839,1311,1284,1203
 1985,54842,1312,1285,1202
 1986,54830,1310,1282,1203
 1987,54842,1311,1284,1201
 1988,54839,1311,1283,1202
 1989,54837,1312,1283,1202
 1990,54847,1312,1285,1202
 1991,54840,1311,1283,1202
 1992,54846,1313,1283,1202
 1993,54848,1310,1284,1202
 1994,54848,1311,1283,1203
 1995,54844,1309,1283,1203
 1996,54850,1313,1283,1202
 1997,54842,1311,1283,1201
 1998,54843,1313,1280,1203
 1999,54840,1310,1283,1204
 2000,54853,1311,1282,1200
 2001,54848,1312,1283,1204
 2002,54839,1312,1280,1201
 2003,54843,1310,1284,1201
 2004,54846,1313,1282,1199
 2005,54839,1310,1283,1203
 2006,54839,1313,1281,1203
 2007,54844,1312,1283,1203
 2008,54836,1312,1281,1201
 2009,54839,1312,1284,1201
 2010,54836,1312,1282,1201
 2011,54839,1309,1284,1202
 2012,54836,1313,1283,1201
 2013,54837,1310,1283,1203
 2014,54831,1310,1283,1204
 2015,54836,1311,1284,1203
 2016,54838,1312,1281,1202
 2017,54841,1309,1284,1201
 2018,54837,1310,1283,1202
 2019,54839,1310,1283,1202
 2020,54845,1311,1283,1203
 2021,54843,1311,1284,1201
 2022,54850,1310,1284,1201
 2023,54845,1308,1283,1203
 2024,54848,1312,1283,1204
 2025,54848,1312,1283,1202
 2026,54843,1311,1284,1201
 2027,54839,1309,1283,1202
 2028,54837,1313,1282,1203
 2029,54844,1310,1284,1204
 2030,54843,1310,1284,1202
 2031,54843,1313,1283,1203
 2032,54839,1309,1282,1201
 2033,54847,1311,1283,1203
 2034,54850,1310,1284,1201
 2035,54849,1312,1282,1203
 2036,54842,1311,1284,1201
 2037,54844,1312,1283,1202
 2038,54841,1312,1282,1203
 2039,54853,1312,1281,1202
 2040,54844,1310,1284,1203
 2041,54844,1311,1282,1202
 2042,54854,1313,1282,1201
 2043,54859,1309,1283,1200
 2044,54851,1312,1283,1202
 2045,54847,1310,1284,1202
 2046,54841,1313,1283,1202
 2047,54847,1311,1283,1203
 2048,54854,1312,1282,1203
 2049,54838,1311,1284,1203
 2050,54850,1312,1285,1202
 2051,54846,1311,1283,1202
 2052,54850,1314,1283,1202
 2053,54850,1309,1283,1202
 2054,54857,1313,1283,1201
 2055,54848,1310,1284,1201
 2056,54852,1312,1283,1200
 2057,54850,1311,1283,1202
 2058,54847,1314,1285,1201
 2059,54848,1311,1284,1202
 2060,54853,1310,1282,1201
 2061,54851,1311,1284,1201
 2062,54845,1312,1282,1201
 2063,54848,1310,1283,1203
 2064,54845,1314,1280,1201
 2065,54850,1312,1285,1203
 2066,54856,1312,1283,1202
 2067,54861,1310,1284,1202
 2068,54852,1311,1282,1203
 2069,54849,1311,1285,1202
 2070,54853,1310,1283,1203
 2071,54858,1311,1285,1201
 2072,54854,1309,1282,1202
 2073,54857,1312,1283,1199
 2074,54846,1310,1283,1202
 2075,54849,1311,1283,1201
 2076,54843,1309,1283,1202
 2077,54846,1312,1283,1201
 2078,54845,1311,1284,1203
 2079,54851,1312,1281,1201
 2080,54850,1310,1282,1203
 2081,54857,1313,1282,1201
 2082,54856,1310,1283,1201
 2083,54856,1313,1282,1202
 2084,54848,1310,1283,1202
 2085,54846,1313,1282,1203
 2086,54846,1311,1283,1200
 2087,54845,1312,1282,1202
 2088,54855,1310,1283,1200
 2089,54854,1314,1282,1202
 2090,54854,1312,1282,1200
 2091,54851,1311,1281,1203
 2092,54851,1310,1283,1202
 2093,54853,1314,1283,1200
 2094,54854,1310,1283,1202
 2095,54860,1313,1282,1201
 2096,54851,1309,1283,1201
 2097,54852,1311,1285,1203
 2098,54852,1310,1284,1202
 2099,54856,1312,1284,1201
 2100,54855,1312,1283,1201
 2101,54858,1311,1282,1203
 2102,54852,1314,1281,1201
 2103,54852,1310,1284,1200
 2104,54841,1313,1280,1202
 2105,54844,1310,1281,1201
 2106,54846,1312,1281,1201
 2107,54839,1311,1283,1202
 2108,54829,1313,1282,1203
 2109,54824,1310,1283,1202
 2110,54834,1311,1280,1199
 2111,54834,1310,1286,1202
 2112,54831,1312,1282,1203
 2113,54829,1311,1283,1202
 2114,54835,1311,1282,1201
 2115,54832,1309,1284,1202
 2116,54828,1310,1282,1202
 2117,54821,1310,1283,1202
 2118,54817,1311,1284,1202
 2119,54821,1310,1281,1203
 2120,54815,1312,1282,1202
 2121,54818,1311,1284,1203
 2122,54827,1313,1284,1202
 2123,54823,1311,1283,1202
 2124,54822,1311,1284,1202
 2125,54827,1311,1284,1203
 2126,54810,1312,1283,1200
 2127,54815,1311,1283,1203
 2128,54817,1313,1283,1202
 2129,54816,1310,1283,1203
 2130,54809,1312,1284,1203
 2131,54814,1310,1285,1202
 2132,54807,1312,1282,1202
 2133,54812,1312,1284,1203
 2134,54815,1310,1284,1202
 2135,54807,1313,1283,1201
 2136,54814,1309,1282,1200
 2137,54817,1311,1284,1202
 2138,54817,1309,1282,1204
 2139,54811,1314,1283,1202
 2140,54809,1310,1283,1202
 2141,54805,1312,1284,1202
 2142,54807,1310,1284,1201
 2143,54803,1312,1281,1201
 2144,54803,1310,1284,1202
 2145,54809,1313,1283,1202
 2146,54802,1311,1283,1202
 2147,54800,1311,1281,1202
 2148,54800,1310,1284,1202
 2149,54805,1311,1282,1203
 2150,54805,1311,1284,1200
 2151,54816,1310,1284,1202
 2152,54824,1313,1285,1202
 2153,54819,1311,1283,1201
 2154,54828,1312,1284,1200
 2155,54826,1310,1282,1202
 2156,54823,1314,1283,1200
 2157,54819,1311,1284,1200
 2158,54828,1311,1284,1203
 2159,54826,1312,1282,1202
 2160,54835,1310,1282,1203
 2161,54823,1310,1282,1203
 2162,54820,1312,1281,1202
 2163,54823,1310,1283,1202
 2164,54823,1312,1279,1201
 2165,54822,1309,1283,1203
 2166,54827,1312,1284,1202
 2167,54819,1310,1283,1200
 2168,54825,1312,1284,1201
 2169,54823,1310,1283,1202
 2170,54821,1311,1281,1201
 2171,54826,1310,1283,1200
 2172,54826,1310,1282,1201
 2173,54821,1311,1283,1202
 2174,54826,1314,1284,1203
 2175,54823,1311,1285,1202
 2176,54817,1310,1284,1203
 2177,54822,1310,1282,1202
 2178,54826,1312,1284,1202
 2179,54833,1312,1281,1202
 2180,54820,1313,1283,1202
 2181,54822,1311,1283,1202
 2182,54819,1313,1284,1202
 2183,54827,1311,1283,1201
 2184,54825,1311,1284,1202
 2185,54825,1311,1284,1202
 2186,54828,1312,1284,1201
 2187,54830,1311,1285,1202
 2188,54825,1311,1285,1200
 2189,54822,1310,1284,1201
 2190,54825,1311,1283,1202
 2191,54822,1314,1284,1203
 2192,54819,1310,1283,1199
 2193,54817,1312,1284,1201
 2194,54824,1312,1283,1202
 2195,54829,1312,1283,1200
 2196,54833,1311,1282,1201
 2197,54821,1313,1284,1201
 2198,54825,1310,1281,1201
 2199,54825,1312,1284,1203
 2200,54831,1311,1282,1202
 2201,54825,1311,1284,1201
 2202,54834,1310,1281,1202
 2203,54829,1311,1283,1202
 2204,54840,1310,1282,1202
 2205,54835,1312,1284,1203
 2206,54830,1312,1283,1201
 2207,54825,1311,1282,1200
 2208,54828,1312,1282,1202
 2209,54838,1310,1284,1200
 2210,54834,1315,1285,1201
 2211,54823,1310,1284,1201
 2212,54824,1312,1282,1201
 2213,54825,1310,1286,1201
 2214,54828,1312,1283,1202
 2215,54824,1310,1281,1201
 2216,54821,1314,1283,1203
 2217,54822,1310,1283,1201
 2218,54804,1311,1282,1202
 2219,54812,1312,1282,1202
 2220,54815,1312,1282,1203
 2221,54814,1310,1283,1202
 2222,54815,1313,1285,1202
 2223,54805,1310,1285,1203
 2224,54814,1312,1283,1203
 2225,54819,1310,1283,1203
 2226,54822,1311,1283,1203
 2227,54825,1311,1284,1201
 2228,54822,1314,1285,1202
 2229,54824,1310,1284,1203
 2230,54813,1310,1282,1202
 2231,54822,1314,1283,1203
 2232,54822,1310,1281,1201
 2233,54822,1312,1282,1203
 2234,54823,1311,1283,1202
 2235,54822,1312,1283,1202
 2236,54824,1310,1281,1201
 2237,54824,1313,1282,1203
 2238,54814,1311,1283,1202
 2239,54813,1312,1284,1201
 2240,54821,1310,1284,1202
 2241,54820,1313,1283,1203
 2242,54816,1310,1283,1203
 2243,54814,1311,1285,1202
 2244,54819,1310,1285,1202
 2245,54815,1313,1284,1204
 2246,54817,1312,1285,1201
 2247,54811,1312,1283,1201
 2248,54820,1312,1283,1202
 2249,54812,1310,1282,1201
 2250,54815,1312,1284,1202
 2251,54811,1312,1282,1200
 2252,54809,1311,1283,1204
 2253,54810,1311,1282,1201
 2254,54815,1314,1283,1202
 2255,54817,1310,1283,1203
 2256,54814,1311,1283,1202
 2257,54813,1311,1283,1203
 2258,54819,1312,1284,1202
 2259,54817,1312,1282,1202
 2260,54821,1312,1285,1201
 2261,54817,1311,1283,1201
 2262,54822,1311,1282,1203
 2263,54819,1314,1284,1201
 2264,54813,1310,1281,1200
 2265,54816,1312,1283,1203
 2266,54800,1310,1283,1200
 2267,54808,1313,1285,1203
 2268,54813,1311,1283,1200
 2269,54805,1313,1284,1203
 2270,54801,1310,1284,1203
 2271,54804,1312,1283,1202
 2272,54804,1313,1283,1202
 2273,54804,1312,1284,1202
 2274,54808,1312,1283,1202
 2275,54803,1312,1282,1204
 2276,54807,1311,1282,1202
 2277,54803,1312,1283,1203
 2278,54804,1311,1282,1202
 2279,54807,1309,1281,1202
 2280,54795,1313,1284,1203
 2281,54800,1311,1282,1200
 2282,54788,1312,1283,1202
 2283,54795,1313,1281,1202
 2284,54795,1314,1283,1203
 2285,54792,1311,1282,1201
 2286,54795,1311,1283,1203
 2287,54800,1311,1283,1203
 2288,54797,1313,1284,1202
 2289,54795,1312,1283,1203
 2290,54797,1311,1284,1202
 2291,54800,1311,1283,1200
 2292,54804,1312,1283,1203
 2293,54803,1312,1282,1203
 2294,54800,1309,1284,1202
 2295,54797,1312,1283,1202
 2296,54793,1312,1283,1203
 2297,54793,1314,1284,1202
 2298,54791,1312,1284,1202
 2299,54789,1314,1284,1201
 2300,54794,1311,1282,1203
 2301,54788,1313,1283,1203
 2302,54806,1313,1284,1201
 2303,54797,1310,1281,1202
 2304,54809,1311,1283,1202
 2305,54813,1309,1282,1201
 2306,54798,1311,1282,1201
 2307,54805,1310,1282,1202
 2308,54799,1312,1284,1201
 2309,54802,1310,1284,1201
 2310,54802,1312,1283,1201
 2311,54808,1309,1283,1202
 2312,54800,1311,1285,1203
 2313,54796,1310,1284,1202
 2314,54802,1311,1282,1203
 2315,54796,1311,1283,1205
 2316,54794,1312,1283,1202
 2317,54791,1310,1284,1201
 2318,54792,1312,1282,1202
 2319,54792,1311,1283,1202
 2320,54789,1312,1282,1202
 2321,54799,1310,1284,1202
 2322,54801,1312,1282,1202
 2323,54807,1310,1284,1200
 2324,54804,1312,1284,1202
 2325,54797,1310,1282,1200
 2326,54807,1310,1283,1202
 2327,54799,1312,1285,1201
 2328,54801,1310,1282,1201
 2329,54792,1312,1284,1201
 2330,54800,1310,1284,1202
 2331,54796,1313,1284,1200
 2332,54793,1310,1283,1201
 2333,54792,1311,1284,1200
 2334,54790,1310,1283,1202
 2335,54794,1311,1284,1201
 2336,54796,1310,1282,1203
 2337,54797,1313,1283,1202
 2338,54799,1312,1282,1202
 2339,54799,1311,1283,1201
 2340,54794,1310,1284,1203
 2341,54798,1312,1282,1202
 2342,54799,1313,1283,1203
 2343,54803,1313,1283,1202
 2344,54803,1315,1283,1200
 2345,54809,1311,1282,1202
 2346,54812,1313,1284,1203
 2347,54810,1310,1283,1202
 2348,54810,1312,1284,1201
 2349,54809,1311,1282,1203
 2350,54816,1312,1282,1202
 2351,54814,1313,1283,1202
 2352,54810,1312,1281,1201
 2353,54817,1311,1284,1203
 2354,54817,1312,1281,1202
 2355,54823,1312,1282,1200
 2356,54821,1312,1281,1202
 2357,54829,1311,1284,1203
 2358,54822,1312,1282,1203
 2359,54823,1312,1285,1203
 2360,54817,1311,1282,1202
 2361,54829,1313,1282,1203
 2362,54816,1312,1282,1203
 2363,54818,1313,1284,1202
 2364,54813,1311,1283,1203
 2365,54818,1313,1284,1200
 2366,54811,1312,1282,1202
 2367,54811,1313,1281,1202
 2368,54814,1314,1284,1199
 2369,54812,1311,1279,1202
 2370,54814,1311,1283,1202
 2371,54807,1312,1281,1201
 2372,54809,1311,1282,1201
 2373,54808,1312,1283,1203
 2374,54803,1314,1284,1201
 2375,54809,1311,1283,1202
 2376,54816,1312,1285,1203
 2377,54821,1310,1282,1203
 2378,54813,1315,1283,1201
 2379,54809,1311,1282,1201
 2380,54812,1314,1285,1202
 2381,54809,1310,1284,1202
 2382,54812,1313,1283,1202
 2383,54816,1310,1283,1200
 2384,54810,1313,1284,1203
 2385,54813,1310,1285,1201
 2386,54801,1315,1284,1202
 2387,54809,1311,1283,1201
 2388,54811,1314,1284,1202
 2389,54816,1309,1283,1202
 2390,54818,1312,1284,1200
 2391,54818,1310,1282,1203
 2392,54812,1313,1284,1200
 2393,54814,1312,1283,1201
 2394,54816,1314,1284,1200
 2395,54809,1312,1282,1203
 2396,54808,1312,1282,1201
 2397,54813,1310,1282,1202
 2398,54808,1312,1282,1205
 2399,54804,1311,1285,1204
 2400,54805,1312,1282,1202
 2401,54807,1311,1283,1201
 2402,54809,1311,1284,1202
 2403,54804,1310,1282,1203
 2404,54806,1312,1283,1201
 2405,54812,1311,1285,1203
 2406,54809,1311,1281,1203
 2407,54815,1312,1284,1200
 2408,54810,1311,1283,1203
 2409,54815,1312,1283,1203
 2410,54813,1311,1282,1203
 2411,54806,1312,1282,1201
 2412,54808,1310,1283,1203
 2413,54816,1312,1283,1203
 2414,54813,1312,1283,1203
 2415,54807,1312,1284,1203
 2416,54816,1311,1284,1203
 2417,54807,1312,1283,1201
 2418,54808,1312,1283,1203
 2419,54818,1312,1285,1203
 2420,54822,1309,1283,1202
 2421,54810,1314,1284,1203
 2422,54816,1311,1284,1203
 2423,54818,1309,1284,1202
 2424,54813,1313,1286,1202
 2425,54813,1311,1284,1200
 2426,54811,1311,1285,1203
 2427,54825,1310,1284,1202
 2428,54820,1313,1286,1202
 2429,54820,1311,1284,1202
 2430,54823,1313,1283,1202
 2431,54826,1310,1283,1202
 2432,54826,1312,1285,1200
 2433,54824,1310,1283,1201
 2434,54816,1314,1283,1201
 2435,54823,1312,1283,1201
 2436,54824,1312,1284,1199
 2437,54819,1311,1282,1201
 2438,54815,1310,1285,1202
 2439,54812,1313,1281,1201
 2440,54804,1310,1283,1201
 2441,54813,1312,1282,1202
 2442,54808,1311,1284,1201
 2443,54814,1313,1281,1203
 2444,54812,1311,1283,1201
 2445,54811,1313,1283,1202
 2446,54811,1310,1283,1204
 2447,54812,1312,1284,1203
 2448,54804,1311,1282,1201
 2449,54799,1311,1284,1199
 2450,54814,1310,1284,1202
 2451,54817,1312,1284,1201
 2452,54807,1312,1283,1201
 2453,54819,1312,1282,1200
 2454,54812,1312,1283,1202
 2455,54822,1311,1284,1201
 2456,54822,1312,1282,1202
 2457,54822,1311,1284,1201
 2458,54824,1312,1283,1202
 2459,54825,1311,1282,1200
 2460,54821,1312,1282,1203
 2461,54832,1311,1284,1200
 2462,54826,1311,1283,1202
 2463,54827,1312,1283,1200
 2464,54829,1311,1284,1204
 2465,54827,1312,1285,1202
 2466,54826,1310,1283,1202
 2467,54830,1308,1283,1202
 2468,54822,1313,1285,1204
 2469,54823,1309,1283,1203
 2470,54816,1311,1284,1199
 2471,54831,1312,1283,1202
 2472,54820,1313,1284,1201
 2473,54814,1311,1282,1201
 2474,54811,1311,1284,1199
 2475,54814,1309,1281,1202
 2476,54818,1312,1283,1202
 2477,54812,1311,1281,1203
 2478,54814,1312,1283,1201
 2479,54812,1312,1282,1203
 2480,54809,1311,1284,1202
 2481,54811,1313,1283,1201
 2482,54806,1309,1282,1201
 2483,54804,1312,1283,1203
 2484,54808,1310,1283,1201
 2485,54807,1313,1284,1200
 2486,54814,1312,1284,1202
 2487,54812,1308,1282,1200
 2488,54809,1313,1282,1201
 2489,54810,1310,1283,1202
 2490,54806,1312,1282,1202
 2491,54812,1311,1284,1201
 2492,54806,1311,1283,1204
 2493,54810,1311,1282,1202
 2494,54804,1310,1283,1202
 2495,54809,1309,1284,1202
 2496,54811,1312,1282,1203
 2497,54814,1310,1284,1201
 2498,54812,1312,1282,1202
 2499,54802,1310,1284,1201
 2500,54806,1311,1283,1202
 2501,54814,1309,1283,1200
 2502,54812,1313,1283,1202
 2503,54821,1310,1283,1204
 2504,54810,1311,1284,1202
 2505,54811,1309,1283,1202
 2506,54814,1313,1284,1202
 2507,54818,1310,1283,1203
 2508,54817,1310,1284,1202
 2509,54817,1311,1284,1202
 2510,54820,1311,1283,1203
 2511,54817,1310,1282,1199
 2512,54818,1312,1284,1203
 2513,54817,1310,1283,1202
 2514,54813,1311,1283,1203
 2515,54814,1310,1282,1203
 2516,54816,1310,1283,1203
 2517,54816,1311,1283,1203
 2518,54808,1312,1284,1201
 2519,54820,1313,1281,1202
 2520,54818,1311,1284,1203
 2521,54806,1311,1283,1201
 2522,54817,1312,1284,1203
 2523,54826,1311,1280,1202
 2524,54820,1309,1284,1202
 2525,54823,1313,1280,1202
 2526,54813,1311,1283,1201
 2527,54819,1312,1284,1200
 2528,54821,1310,1282,1202
 2529,54827,1311,1281,1200
 2530,54820,1310,1286,1203
 2531,54827,1311,1284,1201
 2532,54824,1310,1285,1203
 2533,54830,1313,1283,1201
 2534,54824,1310,1283,1201
 2535,54827,1312,1282,1201
 2536,54822,1312,1281,1202
 2537,54828,1311,1285,1201
 2538,54826,1310,1281,1201
 2539,54835,1312,1283,1202
 2540,54834,1311,1280,1201
 2541,54832,1310,1285,1202
 2542,54831,1311,1281,1202
 2543,54827,1312,1284,1202
 2544,54827,1311,1282,1203
 2545,54828,1311,1285,1203
 2546,54831,1312,1283,1203
 2547,54827,1312,1285,1201
 2548,54824,1312,1283,1202
 2549,54819,1312,1285,1203
 2550,54817,1311,1283,1202
 2551,54822,1311,1284,1204
 2552,54816,1312,1285,1201
 2553,54813,1311,1282,1201
 2554,54815,1312,1284,1202
 2555,54807,1311,1284,1202
 2556,54810,1316,1284,1201
 2557,54805,1311,1283,1201
 2558,54814,1311,1284,1202
 2559,54812,1309,1282,1202
 2560,54810,1312,1283,1201
 2561,54817,1311,1283,1202
 2562,54806,1311,1283,1202
 2563,54802,1311,1283,1203
 2564,54812,1313,1285,1201
 2565,54807,1311,1282,1203
 2566,54807,1310,1284,1202
 2567,54807,1312,1284,1202
 2568,54814,1311,1284,1201
 2569,54808,1311,1283,1201
 2570,54805,1310,1285,1202
 2571,54806,1311,1283,1202
 2572,54809,1309,1284,1203
 2573,54813,1310,1283,1200
 2574,54816,1312,1284,1201
 2575,54812,1312,1284,1201
 2576,54812,1309,1284,1202
 2577,54823,1312,1283,1202
 2578,54826,1311,1283,1204
 2579,54828,1310,1282,1202
 2580,54822,1311,1284,1203
 2581,54821,1312,1284,1202
 2582,54817,1312,1281,1201
 2583,54818,1311,1280,1203
 2584,54820,1313,1282,1203
 2585,54821,1310,1284,1204
 2586,54820,1311,1281,1201
 2587,54816,1311,1283,1204
 2588,54814,1312,1283,1203
 2589,54820,1312,1282,1202
 2590,54821,1311,1284,1200
 2591,54814,1311,1283,1202
 2592,54818,1311,1281,1202
 2593,54823,1311,1282,1202
 2594,54824,1311,1283,1202
 2595,54823,1309,1281,1203
 2596,54827,1311,1283,1203
 2597,54824,1311,1283,1202
 2598,54818,1311,1283,1202
 2599,54813,1309,1281,1202
 2600,54813,1311,1283,1203
 2601,54811,1311,1282,1203
 2602,54814,1313,1284,1203
 2603,54819,1310,1282,1201
 2604,54821,1313,1284,1205
 2605,54827,1310,1285,1203
 2606,54827,1313,1284,1201
 2607,54826,1309,1282,1201
 2608,54828,1312,1283,1202
 2609,54816,1310,1283,1201
 2610,54821,1313,1283,1201
 2611,54820,1310,1284,1200
 2612,54817,1312,1283,1202
 2613,54819,1312,1282,1201
 2614,54813,1312,1283,1201
 2615,54826,1311,1283,1201
 2616,54820,1311,1281,1203
 2617,54822,1310,1286,1201
 2618,54827,1313,1282,1202
 2619,54818,1311,1283,1203
 2620,54812,1310,1281,1203
 2621,54814,1310,1284,1201
 2622,54820,1310,1283,1203
 2623,54815,1313,1283,1201
 2624,54811,1311,1283,1202
 2625,54816,1314,1283,1202
 2626,54824,1312,1282,1202
 2627,54818,1313,1284,1198
 2628,54818,1309,1282,1203
 2629,54816,1312,1282,1201
 2630,54811,1311,1284,1202
 2631,54818,1312,1283,1201
 2632,54812,1311,1283,1202
 2633,54819,1310,1285,1203
 2634,54822,1310,1282,1201
 2635,54831,1314,1285,1203
 2636,54824,1310,1285,1202
 2637,54820,1311,1284,1204
 2638,54827,1313,1284,1201
 2639,54821,1311,1282,1202
 2640,54825,1313,1283,1201
 2641,54829,1310,1282,1201
 2642,54830,1312,1284,1201
 2643,54823,1310,1283,1201
 2644,54829,1313,1282,1202
 2645,54829,1309,1282,1202
 2646,54827,1311,1282,1201
 2647,54834,1311,1284,1202
 2648,54842,1313,1284,1203
 2649,54834,1312,1284,1203
 2650,54831,1311,1283,1203
 2651,54837,1311,1283,1204
 2652,54836,1314,1285,1204
 2653,54841,1312,1284,1202
 2654,54835,1312,1283,1203
 2655,54833,1310,1283,1202
 2656,54833,1315,1283,1202
 2657,54836,1311,1284,1202
 2658,54830,1312,1282,1202
 2659,54833,1310,1283,1204
 2660,54827,1311,1283,1202
 2661,54829,1311,1283,1202
 2662,54824,1311,1282,1204
 2663,54823,1313,1286,1203
 2664,54833,1310,1282,1202
 2665,54837,1312,1284,1203
 2666,54835,1311,1281,1203
 2667,54833,1314,1283,1202
 2668,54836,1311,1282,1203
 2669,54837,1313,1282,1201
 2670,54837,1310,1285,1201
 2671,54834,1311,1285,1202
 2672,54838,1310,1282,1201
 2673,54834,1313,1283,1202
 2674,54833,1310,1282,1202
 2675,54840,1311,1283,1201
 2676,54837,1311,1282,1202
 2677,54834,1312,1283,1203
