 397,122,177,0,0
 398,122,177,0,0
 399,121,176,0,0
 400,121,177,0,0
 401,123,177,0,0
 402,122,177,0,0
 403,121,177,0,0
 404,122,176,0,0
 405,122,176,0,0
 406,122,177,0,0
 407,122,176,0,0
 408,122,177,0,0
 409,123,176,0,0
 410,122,176,0,0
 411,122,176,0,0
 412,123,176,0,0
 413,121,177,0,0
 414,123,176,0,0
 415,122,176,0,0
 416,122,177,0,0
 417,122,177,0,0
 418,123,178,0,0
 419,122,177,0,0
 420,122,178,0,0
 421,122,176,0,0
 422,122,177,0,0
 423,122,177,0,0
 424,122,177,0,0
 425,122,177,0,0
 426,123,177,0,0
 427,122,177,0,0
 428,122,176,0,0
 429,122,176,0,0
 430,123,176,0,0
 431,121,176,0,0
 432,122,177,0,0
 433,122,177,0,0
 434,123,177,0,0
 435,122,177,0,0
 436,122,176,0,0
 437,122,176,0,0
 438,122,176,0,0
 439,121,176,0,0
 440,123,176,0,0
 441,123,177,0,0
 442,122,176,0,0
 443,122,176,0,0
 444,122,177,0,0
 445,122,177,0,0
 446,122,177,0,0
 447,120,177,0,0
 448,122,177,0,0
 449,123,177,0,0
 450,122,177,0,0
 451,122,176,0,0
 452,122,177,0,0
 453,122,177,0,0
 454,122,176,0,0
 455,122,177,0,0
 456,121,177,0,0
 457,123,177,0,0
 458,122,176,0,0
 459,123,177,0,0
 460,122,177,0,0
 461,122,176,0,0
 462,122,177,0,0
 463,122,177,0,0
 464,123,177,0,0
 465,122,176,0,0
 466,122,177,0,0
 467,122,177,0,0
 468,123,177,0,0
 469,121,176,0,0
 470,122,176,0,0
 471,122,176,0,0
 472,122,177,0,0
 473,122,177,0,0
 474,122,177,0,0
 475,124,177,0,0
 476,122,176,0,0
 477,122,176,0,0
 478,123,177,0,0
 479,123,176,0,0
 480,122,177,0,0
 481,123,177,0,0
 482,122,178,0,0
 483,122,177,0,0
 484,122,177,0,0
 485,122,177,0,0
 486,122,176,0,0
 487,123,177,0,0
 488,123,177,0,0
 489,123,177,0,0
 490,122,177,0,0
 491,122,176,0,0
 492,122,177,0,0
 493,123,176,0,0
 494,122,177,0,0
 495,123,176,0,0
 496,123,176,0,0
 497,122,177,0,0
 498,123,178,0,0
 499,121,177,0,0
 500,122,177,0,0
 501,122,176,0,0
 502,122,177,0,0
 503,123,177,0,0
 504,123,177,0,0
 505,122,177,0,0
 506,123,176,0,0
 507,121,178,0,0
 508,122,177,0,0
 509,121,177,0,0
 510,123,177,0,0
 511,121,176,0,0
 512,121,177,0,0
 513,123,176,0,0
 514,123,176,0,0
 515,122,177,0,0
 516,122,177,0,0
 517,122,177,0,0
 518,121,177,0,0
 519,121,178,0,0
 520,123,177,0,0
 521,122,177,0,0
 522,122,177,0,0
 523,121,177,0,0
 524,122,177,0,0
 525,122,177,0,0
 526,122,177,0,0
 527,123,177,0,0
 528,122,177,0,0
 529,122,176,0,0
 530,121,177,0,0
 531,122,176,0,0
 532,122,176,0,0
 533,122,176,0,0
 534,122,176,0,0
 535,123,176,0,0
 536,123,177,0,0
 537,122,177,0,0
 538,123,176,0,0
 539,122,177,0,0
 540,122,176,0,0
 541,122,177,0,0
 542,123,177,0,0
 543,122,176,0,0
 544,122,176,0,0
 545,123,177,0,0
 546,122,177,0,0
 547,123,178,0,0
 548,122,177,0,0
 549,123,176,0,0
 550,122,177,0,0
 551,122,177,0,0
 552,122,176,0,0
 553,123,177,0,0
 554,122,176,0,0
 555,121,177,0,0
 556,121,176,0,0
 557,121,177,0,0
 558,123,177,0,0
 559,122,178,0,0
 560,122,177,0,0
 561,122,177,0,0
 562,122,177,0,0
 563,122,177,0,0
 564,123,177,0,0
 565,123,177,0,0
 566,122,177,0,0
 567,121,177,0,0
 568,122,177,0,0
 569,122,177,0,0
 570,122,177,0,0
 571,123,176,0,0
 572,122,177,0,0
 573,122,177,0,0
 574,122,176,0,0
 575,122,177,0,0
 576,122,177,0,0
 577,123,177,0,0
 578,121,176,0,0
 579,122,177,0,0
 580,122,176,0,0
 581,122,177,0,0
 582,122,177,0,0
 583,123,177,0,0
 584,123,177,0,0
 585,123,176,0,0
 586,123,176,0,0
 587,122,176,0,0
 588,121,177,0,0
 589,123,177,0,0
 590,122,177,0,0
 591,123,176,0,0
 592,122,177,0,0
 593,122,177,0,0
 594,122,177,0,0
 595,122,176,0,0
 596,122,176,0,0
 597,122,176,0,0
 598,122,176,0,0
 599,122,177,0,0
 600,122,177,0,0
 601,121,177,0,0
 602,122,177,0,0
 603,121,176,0,0
 604,122,177,0,0
 605,123,176,0,0
 606,121,177,0,0
 607,123,177,0,0
 608,122,177,0,0
 609,121,176,0,0
 610,122,178,0,0
 611,122,177,0,0
 612,122,177,0,0
 613,122,177,0,0
 614,122,176,0,0
 615,122,178,0,0
 616,123,177,0,0
 617,122,177,0,0
 618,122,177,0,0
 619,122,178,0,0
 620,122,177,0,0
 621,122,177,0,0
 622,122,176,0,0
 623,122,177,0,0
 624,122,176,0,0
 625,123,177,0,0
 626,122,177,0,0
 627,122,177,0,0
 628,122,177,0,0
 629,122,176,0,0
 630,123,177,0,0
 631,122,176,0,0
 632,122,177,0,0
 633,122,177,0,0
 634,122,177,0,0
 635,123,177,0,0
 636,123,176,0,0
 637,122,176,0,0
 638,123,176,0,0
 639,122,177,0,0
 640,122,177,0,0
 641,122,177,0,0
 642,122,176,0,0
 643,122,177,0,0
 644,123,177,0,0
 645,122,177,0,0
 646,123,177,0,0
 647,122,177,0,0
 648,122,176,0,0
 649,122,177,0,0
 650,123,176,0,0
 651,122,177,0,0
 652,122,177,0,0
 653,122,177,0,0
 654,123,176,0,0
 655,123,176,0,0
 656,122,177,0,0
 657,123,177,0,0
 658,122,177,0,0
 659,123,177,0,0
 660,122,177,0,0
 661,123,177,0,0
 662,123,177,0,0
 663,122,176,0,0
 664,122,177,0,0
 665,122,176,0,0
 666,122,177,0,0
 667,122,176,0,0
 668,123,177,0,0
 669,122,177,0,0
 670,122,177,0,0
 671,123,177,0,0
 672,122,176,0,0
 673,123,176,0,0
 674,123,176,0,0
 675,122,176,0,0
 676,121,177,0,0
 677,122,177,0,0
 678,123,177,0,0
 679,122,176,0,0
 680,123,177,0,0
 681,123,177,0,0
 682,122,177,0,0
 683,122,177,0,0
 684,121,177,0,0
 685,121,177,0,0
 686,122,177,0,0
 687,122,178,0,0
 688,122,177,0,0
 689,123,177,0,0
 690,122,177,0,0
 691,121,177,0,0
 692,122,177,0,0
 693,123,177,0,0
 694,122,176,0,0
 695,122,177,0,0
 696,122,176,0,0
 697,122,177,0,0
 698,123,176,0,0
 699,122,176,0,0
 700,123,177,0,0
 701,123,177,0,0
 702,122,177,0,0
 703,123,177,0,0
 704,121,177,0,0
 705,122,177,0,0
 706,123,177,0,0
 707,123,177,0,0
 708,122,177,0,0
 709,123,177,0,0
 710,122,177,0,0
 711,123,176,0,0
 712,122,177,0,0
 713,121,177,0,0
 714,123,177,0,0
 715,123,176,0,0
 716,122,177,0,0
 717,123,177,0,0
 718,122,176,0,0
 719,122,177,0,0
 720,123,177,0,0
 721,122,176,0,0
 722,123,177,0,0
 723,122,177,0,0
 724,122,177,0,0
 725,122,177,0,0
 726,122,177,0,0
 727,123,177,0,0
 728,123,177,0,0
 729,122,177,0,0
 730,122,176,0,0
 731,123,177,0,0
 732,122,176,0,0
 733,122,177,0,0
 734,122,177,0,0
 735,121,177,0,0
 736,121,176,0,0
 737,123,177,0,0
 738,123,177,0,0
 739,122,176,0,0
 740,123,177,0,0
 741,122,176,0,0
 742,122,177,0,0
 743,122,178,0,0
 744,122,177,0,0
 745,123,177,0,0
 746,122,177,0,0
 747,121,177,0,0
 748,122,177,0,0
 749,122,177,0,0
 750,123,177,0,0
 751,122,176,0,0
 752,122,177,0,0
 753,122,177,0,0
 754,122,177,0,0
 755,122,177,0,0
 756,123,177,0,0
 757,122,176,0,0
 758,122,176,0,0
 759,123,176,0,0
 760,123,177,0,0
 761,124,177,0,0
 762,122,176,0,0
 763,123,177,0,0
 764,121,177,0,0
 765,122,177,0,0
 766,123,177,0,0
 767,122,176,0,0
 768,122,177,0,0
 769,123,177,0,0
 770,122,176,0,0
 771,122,177,0,0
 772,122,177,0,0
 773,122,177,0,0
 774,123,177,0,0
 775,123,176,0,0
 776,122,177,0,0
 777,123,177,0,0
 778,122,177,0,0
 779,123,176,0,0
 780,122,176,0,0
 781,122,177,0,0
 782,122,177,0,0
 783,123,176,0,0
 784,122,177,0,0
 785,123,177,0,0
 786,122,177,0,0
 787,122,177,0,0
 788,122,177,0,0
 789,122,177,0,0
 790,123,177,0,0
 791,122,177,0,0
 792,122,177,0,0
 793,122,177,0,0
 794,123,177,0,0
 795,123,177,0,0
 796,122,176,0,0
 797,121,177,0,0
 798,123,176,0,0
 799,122,177,0,0
 800,123,177,0,0
 801,123,176,0,0
 802,123,177,0,0
 803,121,178,0,0
 804,122,177,0,0
 805,121,177,0,0
 806,122,177,0,0
 807,122,177,0,0
 808,122,177,0,0
 809,122,176,0,0
 810,122,177,0,0
 811,123,176,0,0
 812,122,177,0,0
 813,123,176,0,0
 814,122,177,0,0
 815,122,176,0,0
 816,122,176,0,0
 817,122,176,0,0
 818,122,178,0,0
 819,122,176,0,0
 820,122,177,0,0
 821,122,177,0,0
 822,122,177,0,0
 823,123,177,0,0
 824,122,177,0,0
 825,122,177,0,0
 826,122,177,0,0
 827,122,177,0,0
 828,122,177,0,0
 829,125,177,0,0
 830,122,177,0,0
 831,123,177,0,0
 832,122,176,0,0
 833,122,177,0,0
 834,122,176,0,0
 835,122,176,0,0
 836,122,177,0,0
 837,122,176,0,0
 838,121,177,0,0
 839,122,176,0,0
 840,122,177,0,0
 841,122,177,0,0
 842,122,177,0,0
 843,122,177,0,0
 844,122,176,0,0
 845,122,177,0,0
 846,123,176,0,0
 847,122,177,0,0
 848,123,176,0,0
 849,122,177,0,0
 850,122,176,0,0
 851,122,176,0,0
 852,122,176,0,0
 853,122,177,0,0
 854,122,176,0,0
 855,123,176,0,0
 856,122,177,0,0
 857,122,176,0,0
 858,122,176,0,0
 859,121,176,0,0
 860,122,177,0,0
 861,122,176,0,0
 862,122,177,0,0
 863,122,178,0,0
 864,122,177,0,0
 865,122,176,0,0
 866,122,177,0,0
 867,122,177,0,0
 868,122,177,0,0
 869,123,177,0,0
 870,123,177,0,0
 871,123,177,0,0
 872,123,177,0,0
 873,121,177,0,0
 874,122,176,0,0
 875,122,177,0,0
 876,122,177,0,0
 877,122,177,0,0
 878,122,176,0,0
 879,123,176,0,0
 880,122,176,0,0
 881,122,177,0,0
 882,122,177,0,0
 883,122,178,0,0
 884,122,177,0,0
 885,122,177,0,0
 886,122,177,0,0
 887,123,177,0,0
 888,122,176,0,0
 889,123,177,0,0
 890,123,176,0,0
 891,121,177,0,0
 892,123,176,0,0
 893,122,177,0,0
 894,123,177,0,0
 895,122,177,0,0
 896,122,176,0,0
 897,123,177,0,0
 898,122,177,0,0
 899,123,177,0,0
 900,123,177,0,0
 901,123,177,0,0
 902,122,177,0,0
 903,124,177,0,0
 904,122,177,0,0
 905,122,177,0,0
 906,122,177,0,0
 907,123,177,0,0
 908,123,177,0,0
 909,122,177,0,0
 910,122,176,0,0
 911,122,178,0,0
 912,122,177,0,0
 913,123,177,0,0
 914,122,176,0,0
 915,122,177,0,0
 916,124,176,0,0
 917,122,177,0,0
 918,122,177,0,0
 919,123,176,0,0
 920,122,177,0,0
 921,122,176,0,0
 922,123,177,0,0
 923,122,177,0,0
 924,123,177,0,0
 925,123,176,0,0
 926,123,177,0,0
 927,123,177,0,0
 928,122,176,0,0
 929,122,177,0,0
 930,122,178,0,0
 931,122,177,0,0
 932,123,177,0,0
 933,122,177,0,0
 934,122,177,0,0
 935,122,176,0,0
 936,122,177,0,0
 937,123,177,0,0
 938,122,176,0,0
 939,123,177,0,0
 940,122,176,0,0
 941,121,176,0,0
 942,121,177,0,0
 943,123,177,0,0
 944,122,177,0,0
 945,121,176,0,0
 946,123,177,0,0
 947,122,177,0,0
 948,122,178,0,0
 949,122,177,0,0
 950,122,177,0,0
 951,122,176,0,0
 952,123,177,0,0
 953,121,177,0,0
 954,123,177,0,0
 955,123,177,0,0
 956,123,177,0,0
 957,123,177,0,0
 958,122,177,0,0
 959,122,176,0,0
 960,122,176,0,0
 961,122,176,0,0
 962,122,176,0,0
 963,122,176,0,0
 964,122,177,0,0
 965,122,176,0,0
 966,122,177,0,0
 967,122,177,0,0
 968,122,177,0,0
 969,122,177,0,0
 970,122,177,0,0
 971,123,177,0,0
 972,123,177,0,0
 973,122,177,0,0
 974,123,177,0,0
 975,122,177,0,0
 976,122,176,0,0
 977,123,176,0,0
 978,122,176,0,0
 979,122,177,0,0
 980,123,177,0,0
 981,122,176,0,0
 982,122,177,0,0
 983,122,176,0,0
 984,121,177,0,0
 985,123,177,0,0
 986,122,177,0,0
 987,122,176,0,0
 988,123,177,0,0
 989,122,177,0,0
 990,122,176,0,0
 991,123,176,0,0
 992,122,177,0,0
 993,123,176,0,0
 994,123,176,0,0
 995,122,177,0,0
 996,122,177,0,0
 997,123,177,0,0
 998,123,176,0,0
 999,122,176,0,0
 1000,122,176,0,0
 1001,123,178,0,0
 1002,122,177,0,0
 1003,122,177,0,0
 1004,123,176,0,0
 1005,122,176,0,0
 1006,123,177,0,0
 1007,122,177,0,0
 1008,122,177,0,0
 1009,124,177,0,0
 1010,122,177,0,0
 1011,122,177,0,0
 1012,122,177,0,0
 1013,123,178,0,0
 1014,122,177,0,0
 1015,122,177,0,0
 1016,122,177,0,0
 1017,121,176,0,0
 1018,122,177,0,0
 1019,123,176,0,0
 1020,122,177,0,0
 1021,122,176,0,0
 1022,122,177,0,0
 1023,122,177,0,0
 1024,122,176,0,0
 1025,123,176,0,0
 1026,122,176,0,0
 1027,123,177,0,0
 1028,122,177,0,0
 1029,122,176,0,0
 1030,122,177,0,0
 1031,122,177,0,0
 1032,123,176,0,0
 1033,122,177,0,0
 1034,123,177,0,0
 1035,123,176,0,0
 1036,123,176,0,0
 1037,123,177,0,0
 1038,122,176,0,0
 1039,122,176,0,0
 1040,122,177,0,0
 1041,122,177,0,0
 1042,122,177,0,0
 1043,122,177,0,0
 1044,121,177,0,0
 1045,122,177,0,0
 1046,122,177,0,0
 1047,122,176,0,0
 1048,122,177,0,0
 1049,122,177,0,0
 1050,123,177,0,0
 1051,122,177,0,0
 1052,122,176,0,0
 1053,122,177,0,0
 1054,122,176,0,0
 1055,123,176,0,0
 1056,123,177,0,0
 1057,121,176,0,0
 1058,123,176,0,0
 1059,122,177,0,0
 1060,122,177,0,0
 1061,123,176,0,0
 1062,122,177,0,0
 1063,122,177,0,0
 1064,123,177,0,0
 1065,122,176,0,0
 1066,123,177,0,0
 1067,123,176,0,0
 1068,123,177,0,0
 1069,122,177,0,0
 1070,122,177,0,0
 1071,122,177,0,0
 1072,123,176,0,0
 1073,122,178,0,0
 1074,123,177,0,0
 1075,122,177,0,0
 1076,122,176,0,0
 1077,122,177,0,0
 1078,122,176,0,0
 1079,123,176,0,0
 1080,122,177,0,0
 1081,122,177,0,0
 1082,123,177,0,0
 1083,122,177,0,0
 1084,122,177,0,0
 1085,122,177,0,0
 1086,122,177,0,0
 1087,122,177,0,0
 1088,123,178,0,0
 1089,123,176,0,0
 1090,122,177,0,0
 1091,123,177,0,0
 1092,122,177,0,0
 1093,122,176,0,0
 1094,123,177,0,0
 1095,123,177,0,0
 1096,122,176,0,0
 1097,123,177,0,0
 1098,122,176,0,0
 1099,122,177,0,0
 1100,123,176,0,0
 1101,122,176,0,0
 1102,122,177,0,0
 1103,122,176,0,0
 1104,122,177,0,0
 1105,123,176,0,0
 1106,122,177,0,0
 1107,122,176,0,0
 1108,122,177,0,0
 1109,122,177,0,0
 1110,122,176,0,0
 1111,122,177,0,0
 1112,122,177,0,0
 1113,122,177,0,0
 1114,122,176,0,0
 1115,123,176,0,0
 1116,119,178,0,0
 1117,122,177,0,0
 1118,123,176,0,0
 1119,122,177,0,0
 1120,122,176,0,0
 1121,122,176,0,0
 1122,123,176,0,0
 1123,122,176,0,0
 1124,122,177,0,0
 1125,127,176,0,0
 1126,122,177,0,0
 1127,123,177,0,0
 1128,122,177,0,0
 1129,122,176,0,0
 1130,122,177,0,0
 1131,122,176,0,0
 1132,122,177,0,0
 1133,122,177,0,0
 1134,122,177,0,0
 1135,122,176,0,0
 1136,122,176,0,0
 1137,122,178,0,0
 1138,123,176,0,0
 1139,122,177,0,0
 1140,123,176,0,0
 1141,123,177,0,0
 1142,122,176,0,0
 1143,123,176,0,0
 1144,122,177,0,0
 1145,122,177,0,0
 1146,122,176,0,0
 1147,122,177,0,0
 1148,123,177,0,0
 1149,123,177,0,0
 1150,122,177,0,0
 1151,123,177,0,0
 1152,123,177,0,0
 1153,122,177,0,0
 1154,122,177,0,0
 1155,122,177,0,0
 1156,123,177,0,0
 1157,122,176,0,0
 1158,122,177,0,0
 1159,122,177,0,0
 1160,122,176,0,0
 1161,122,177,0,0
 1162,122,177,0,0
 1163,123,177,0,0
 1164,123,177,0,0
 1165,123,176,0,0
 1166,122,176,0,0
 1167,123,176,0,0
 1168,122,177,0,0
 1169,122,178,0,0
 1170,123,177,0,0
 1171,121,177,0,0
 1172,123,177,0,0
 1173,122,177,0,0
 1174,123,177,0,0
 1175,125,177,0,0
 1176,122,177,0,0
 1177,122,177,0,0
 1178,122,176,0,0
 1179,121,177,0,0
 1180,122,176,0,0
 1181,122,176,0,0
 1182,123,177,0,0
 1183,122,177,0,0
 1184,122,176,0,0
 1185,122,177,0,0
 1186,123,177,0,0
 1187,122,176,0,0
 1188,121,177,0,0
 1189,123,178,0,0
 1190,123,177,0,0
 1191,123,177,0,0
 1192,123,176,0,0
 1193,121,177,0,0
 1194,123,177,0,0
 1195,122,177,0,0
 1196,123,176,0,0
 1197,122,177,0,0
 1198,123,176,0,0
 1199,123,177,0,0
 1200,123,177,0,0
 1201,122,177,0,0
 1202,123,176,0,0
 1203,121,177,0,0
 1204,123,177,0,0
 1205,122,176,0,0
 1206,123,177,0,0
 1207,123,176,0,0
 1208,121,178,0,0
 1209,123,177,0,0
 1210,122,177,0,0
 1211,123,176,0,0
 1212,122,177,0,0
 1213,122,177,0,0
 1214,122,177,0,0
 1215,122,177,0,0
 1216,122,177,0,0
 1217,122,177,0,0
 1218,123,177,0,0
 1219,122,177,0,0
 1220,123,177,0,0
 1221,122,177,0,0
 1222,122,176,0,0
 1223,122,176,0,0
 1224,123,177,0,0
 1225,123,177,0,0
 1226,122,177,0,0
 1227,122,176,0,0
 1228,121,176,0,0
 1229,122,176,0,0
 1230,123,177,0,0
 1231,122,177,0,0
 1232,123,177,0,0
 1233,122,177,0,0
 1234,124,177,0,0
 1235,123,176,0,0
 1236,123,177,0,0
 1237,123,177,0,0
 1238,123,177,0,0
 1239,123,177,0,0
 1240,122,177,0,0
 1241,123,176,0,0
 1242,122,176,0,0
 1243,122,176,0,0
 1244,122,177,0,0
 1245,122,177,0,0
 1246,122,176,0,0
 1247,122,176,0,0
 1248,122,176,0,0
 1249,122,177,0,0
